Enrolled_ID,Name,Date,Year,Branch,Total no.of Lec,Lec_Attended_Percentage,M1,CP,BEE,VSLI,EV,Robotics,SAP,MBS,PLE,ELE,FYP,MME
41,Van Welsh,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
42,Amy French,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,1.0,0.0,1.0
43,Rosemary Northrup,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
44,Adrienne Ashley,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
45,Julie Ervin,2021-05-18,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
46,Duane Sims,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,0.0,1.0,1.0
47,Ann Damian,2021-05-18,4,EXTC,3,33.33,,,,,,,,,,0.0,0.0,1.0
48,Jan Hansen,2021-05-18,4,EXTC,3,33.33,,,,,,,,,,0.0,0.0,1.0
49,Anne Martin,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,1.0,0.0,1.0
50,Saundra Mccullough,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,1.0,0.0,1.0
51,Anna Swing,2021-05-18,4,EXTC,3,100.0,,,,,,,,,,1.0,1.0,1.0
52,Eula Davis,2021-05-18,4,EXTC,3,33.33,,,,,,,,,,1.0,0.0,0.0
53,Susan Medlar,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
54,Heather Finnell,2021-05-18,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
55,Bethany Sindorf,2021-05-18,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
56,Vivian Charles,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,0.0,1.0,1.0
57,Moses Smith,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
58,Elna Cowan,2021-05-18,4,EXTC,3,33.33,,,,,,,,,,1.0,0.0,0.0
59,Teresa Huntington,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
60,Sandra Payne,2021-05-18,4,EXTC,3,66.67,,,,,,,,,,1.0,0.0,1.0
1,Christopher Smith,2021-05-19,1,EXTC,3,100.0,1.0,1.0,1.0,,,,,,,,,
2,Lou Nero,2021-05-19,1,EXTC,3,66.67,0.0,1.0,1.0,,,,,,,,,
3,Vera Messina,2021-05-19,1,EXTC,3,33.33,0.0,1.0,0.0,,,,,,,,,
4,Merna Dore,2021-05-19,1,EXTC,3,66.67,1.0,1.0,0.0,,,,,,,,,
5,David Fairley,2021-05-19,1,EXTC,3,33.33,0.0,0.0,1.0,,,,,,,,,
6,Pamela Franco,2021-05-19,1,EXTC,3,100.0,1.0,1.0,1.0,,,,,,,,,
7,Randal Fenn,2021-05-19,1,EXTC,3,0.0,0.0,0.0,0.0,,,,,,,,,
8,John Medeiros,2021-05-19,1,EXTC,3,33.33,0.0,1.0,0.0,,,,,,,,,
9,Annie Locke,2021-05-19,1,EXTC,3,33.33,1.0,0.0,0.0,,,,,,,,,
10,Matthew Sutton,2021-05-19,1,EXTC,3,33.33,0.0,1.0,0.0,,,,,,,,,
11,Jeremy Davis,2021-05-19,1,EXTC,3,33.33,1.0,0.0,0.0,,,,,,,,,
12,Scott Doucet,2021-05-19,1,EXTC,3,66.67,1.0,0.0,1.0,,,,,,,,,
13,Horace Wessner,2021-05-19,1,EXTC,3,0.0,0.0,0.0,0.0,,,,,,,,,
14,Deborah Santana,2021-05-19,1,EXTC,3,66.67,0.0,1.0,1.0,,,,,,,,,
15,Kathy King,2021-05-19,1,EXTC,3,66.67,1.0,1.0,0.0,,,,,,,,,
16,Rose Smiley,2021-05-19,1,EXTC,3,33.33,0.0,1.0,0.0,,,,,,,,,
17,Daniel Kess,2021-05-19,1,EXTC,3,100.0,1.0,1.0,1.0,,,,,,,,,
18,Troy Richard,2021-05-19,1,EXTC,3,66.67,0.0,1.0,1.0,,,,,,,,,
19,Gabriel Mccullough,2021-05-19,1,EXTC,3,33.33,1.0,0.0,0.0,,,,,,,,,
20,Shirley Mccarty,2021-05-19,1,EXTC,3,100.0,1.0,1.0,1.0,,,,,,,,,
21,Peggy Garrard,2021-05-19,1,EXTC,3,66.67,1.0,0.0,1.0,,,,,,,,,
22,Margaret Berens,2021-05-19,1,EXTC,3,66.67,1.0,1.0,0.0,,,,,,,,,
23,Ronald Schafer,2021-05-19,1,EXTC,3,33.33,0.0,0.0,1.0,,,,,,,,,
24,Willie Hutton,2021-05-19,1,EXTC,3,66.67,1.0,1.0,0.0,,,,,,,,,
25,Bradley Todd,2021-05-19,1,EXTC,3,66.67,1.0,0.0,1.0,,,,,,,,,
26,Alice Dean,2021-05-19,1,EXTC,3,33.33,0.0,0.0,1.0,,,,,,,,,
27,Scott Glenn,2021-05-19,1,EXTC,3,100.0,1.0,1.0,1.0,,,,,,,,,
28,Jennifer Kane,2021-05-19,1,EXTC,3,66.67,1.0,1.0,0.0,,,,,,,,,
29,Carol Mckernan,2021-05-19,1,EXTC,3,66.67,0.0,1.0,1.0,,,,,,,,,
30,Gregory Cornett,2021-05-19,1,EXTC,3,66.67,1.0,1.0,0.0,,,,,,,,,
31,Clyde Sturgill,2021-05-19,1,EXTC,3,33.33,1.0,0.0,0.0,,,,,,,,,
32,Amy White,2021-05-19,1,EXTC,3,100.0,1.0,1.0,1.0,,,,,,,,,
33,Richard Purinton,2021-05-19,1,EXTC,3,33.33,0.0,0.0,1.0,,,,,,,,,
34,Holly Nichols,2021-05-19,1,EXTC,3,66.67,1.0,0.0,1.0,,,,,,,,,
35,Pamela Stone,2021-05-19,1,EXTC,3,66.67,0.0,1.0,1.0,,,,,,,,,
36,Dave Riveron,2021-05-19,1,EXTC,3,33.33,1.0,0.0,0.0,,,,,,,,,
37,Richard Chaney,2021-05-19,1,EXTC,3,33.33,0.0,1.0,0.0,,,,,,,,,
38,Julie Hampton,2021-05-19,1,EXTC,3,33.33,1.0,0.0,0.0,,,,,,,,,
39,Carol Tye,2021-05-19,1,EXTC,3,100.0,1.0,1.0,1.0,,,,,,,,,
40,Dorothy Magana,2021-05-19,1,EXTC,3,33.33,1.0,0.0,0.0,,,,,,,,,
41,Melissa Bercier,2021-05-19,1,EXTC,3,66.67,1.0,1.0,0.0,,,,,,,,,
42,Jimmie Bowell,2021-05-19,1,EXTC,3,33.33,0.0,0.0,1.0,,,,,,,,,
43,Sara Hutchison,2021-05-19,1,EXTC,3,66.67,1.0,0.0,1.0,,,,,,,,,
44,Patrick Bynum,2021-05-19,1,EXTC,3,33.33,0.0,0.0,1.0,,,,,,,,,
45,James Beltz,2021-05-19,1,EXTC,3,33.33,0.0,1.0,0.0,,,,,,,,,
46,Dale Williams,2021-05-19,1,EXTC,3,33.33,0.0,0.0,1.0,,,,,,,,,
47,Justin Choate,2021-05-19,1,EXTC,3,0.0,0.0,0.0,0.0,,,,,,,,,
48,Rita Reed,2021-05-19,1,EXTC,3,66.67,1.0,0.0,1.0,,,,,,,,,
49,Judith Aveado,2021-05-19,1,EXTC,3,100.0,1.0,1.0,1.0,,,,,,,,,
50,Alejandro Cornell,2021-05-19,1,EXTC,3,33.33,0.0,1.0,0.0,,,,,,,,,
51,Melissa Sparks,2021-05-19,1,EXTC,3,66.67,1.0,1.0,0.0,,,,,,,,,
52,Elizabeth Phillips,2021-05-19,1,EXTC,3,66.67,1.0,0.0,1.0,,,,,,,,,
53,Carl Bond,2021-05-19,1,EXTC,3,66.67,1.0,0.0,1.0,,,,,,,,,
54,Arthur Cork,2021-05-19,1,EXTC,3,66.67,1.0,1.0,0.0,,,,,,,,,
55,Sheila Hankins,2021-05-19,1,EXTC,3,100.0,1.0,1.0,1.0,,,,,,,,,
56,Terri Johnson,2021-05-19,1,EXTC,3,33.33,1.0,0.0,0.0,,,,,,,,,
57,Margret Barnhart,2021-05-19,1,EXTC,3,0.0,0.0,0.0,0.0,,,,,,,,,
58,Earl Funderburg,2021-05-19,1,EXTC,3,33.33,0.0,0.0,1.0,,,,,,,,,
59,Robert Phagan,2021-05-19,1,EXTC,3,66.67,1.0,0.0,1.0,,,,,,,,,
60,Catherine Riggs,2021-05-19,1,EXTC,3,66.67,1.0,1.0,0.0,,,,,,,,,
1,Devon Munro,2021-05-19,2,EXTC,3,33.33,,,,0.0,1.0,0.0,,,,,,
2,Matthew Vanderlip,2021-05-19,2,EXTC,3,66.67,,,,1.0,0.0,1.0,,,,,,
3,Christopher Leclair,2021-05-19,2,EXTC,3,33.33,,,,1.0,0.0,0.0,,,,,,
4,Joshua Ullman,2021-05-19,2,EXTC,3,66.67,,,,0.0,1.0,1.0,,,,,,
5,Omar Lotti,2021-05-19,2,EXTC,3,100.0,,,,1.0,1.0,1.0,,,,,,
6,William Whaley,2021-05-19,2,EXTC,3,66.67,,,,1.0,1.0,0.0,,,,,,
7,Eleanor Marcum,2021-05-19,2,EXTC,3,33.33,,,,1.0,0.0,0.0,,,,,,
8,Aaron Lafrance,2021-05-19,2,EXTC,3,33.33,,,,0.0,0.0,1.0,,,,,,
9,Madelyn Love,2021-05-19,2,EXTC,3,0.0,,,,0.0,0.0,0.0,,,,,,
10,Roberta Numbers,2021-05-19,2,EXTC,3,66.67,,,,0.0,1.0,1.0,,,,,,
11,Cynthia Campos,2021-05-19,2,EXTC,3,0.0,,,,0.0,0.0,0.0,,,,,,
12,Nancy Barajas,2021-05-19,2,EXTC,3,66.67,,,,1.0,1.0,0.0,,,,,,
13,Dalton Jackson,2021-05-19,2,EXTC,3,66.67,,,,1.0,1.0,0.0,,,,,,
14,Branden Brown,2021-05-19,2,EXTC,3,66.67,,,,1.0,1.0,0.0,,,,,,
15,Dennis Deguire,2021-05-19,2,EXTC,3,66.67,,,,0.0,1.0,1.0,,,,,,
16,Cynthia Gibbons,2021-05-19,2,EXTC,3,33.33,,,,1.0,0.0,0.0,,,,,,
17,George Pisano,2021-05-19,2,EXTC,3,66.67,,,,1.0,1.0,0.0,,,,,,
18,Hugo Campbell,2021-05-19,2,EXTC,3,33.33,,,,0.0,1.0,0.0,,,,,,
19,Alvaro Smith,2021-05-19,2,EXTC,3,66.67,,,,1.0,0.0,1.0,,,,,,
20,Joan Robinson,2021-05-19,2,EXTC,3,100.0,,,,1.0,1.0,1.0,,,,,,
21,Pamela Simmons,2021-05-19,2,EXTC,3,66.67,,,,0.0,1.0,1.0,,,,,,
22,Sean Savage,2021-05-19,2,EXTC,3,66.67,,,,1.0,1.0,0.0,,,,,,
23,Ann Gray,2021-05-19,2,EXTC,3,66.67,,,,0.0,1.0,1.0,,,,,,
24,Christopher Tafoya,2021-05-19,2,EXTC,3,100.0,,,,1.0,1.0,1.0,,,,,,
25,Vicki Murphy,2021-05-19,2,EXTC,3,66.67,,,,1.0,0.0,1.0,,,,,,
26,Chris Bostwick,2021-05-19,2,EXTC,3,0.0,,,,0.0,0.0,0.0,,,,,,
27,Martha Delgado,2021-05-19,2,EXTC,3,100.0,,,,1.0,1.0,1.0,,,,,,
28,William Dake,2021-05-19,2,EXTC,3,66.67,,,,1.0,0.0,1.0,,,,,,
29,Brian Koral,2021-05-19,2,EXTC,3,33.33,,,,1.0,0.0,0.0,,,,,,
30,Elizabeth Helbling,2021-05-19,2,EXTC,3,33.33,,,,0.0,1.0,0.0,,,,,,
31,Estela Cannon,2021-05-19,2,EXTC,3,0.0,,,,0.0,0.0,0.0,,,,,,
32,Mary Farmer,2021-05-19,2,EXTC,3,100.0,,,,1.0,1.0,1.0,,,,,,
33,Perry Gallegos,2021-05-19,2,EXTC,3,0.0,,,,0.0,0.0,0.0,,,,,,
34,Cora Ruggiero,2021-05-19,2,EXTC,3,66.67,,,,1.0,1.0,0.0,,,,,,
35,Angela Macklin,2021-05-19,2,EXTC,3,66.67,,,,1.0,1.0,0.0,,,,,,
36,Agnes Cancelliere,2021-05-19,2,EXTC,3,33.33,,,,1.0,0.0,0.0,,,,,,
37,Gary Keeton,2021-05-19,2,EXTC,3,33.33,,,,0.0,0.0,1.0,,,,,,
38,Myrtle Burleson,2021-05-19,2,EXTC,3,0.0,,,,0.0,0.0,0.0,,,,,,
39,Norman Walden,2021-05-19,2,EXTC,3,100.0,,,,1.0,1.0,1.0,,,,,,
40,Randall Bremer,2021-05-19,2,EXTC,3,100.0,,,,1.0,1.0,1.0,,,,,,
41,Eric Hasas,2021-05-19,2,EXTC,3,100.0,,,,1.0,1.0,1.0,,,,,,
42,Irene Anderson,2021-05-19,2,EXTC,3,33.33,,,,1.0,0.0,0.0,,,,,,
43,Vernon Crumble,2021-05-19,2,EXTC,3,100.0,,,,1.0,1.0,1.0,,,,,,
44,Rosemary Kitsmiller,2021-05-19,2,EXTC,3,66.67,,,,0.0,1.0,1.0,,,,,,
45,Barbara Delfuente,2021-05-19,2,EXTC,3,33.33,,,,1.0,0.0,0.0,,,,,,
46,Dominga Wright,2021-05-19,2,EXTC,3,66.67,,,,1.0,1.0,0.0,,,,,,
47,Anthony Rivera,2021-05-19,2,EXTC,3,66.67,,,,1.0,1.0,0.0,,,,,,
48,Donald Burke,2021-05-19,2,EXTC,3,66.67,,,,1.0,0.0,1.0,,,,,,
49,Lorena White,2021-05-19,2,EXTC,3,66.67,,,,1.0,1.0,0.0,,,,,,
50,Vincent Petrash,2021-05-19,2,EXTC,3,33.33,,,,1.0,0.0,0.0,,,,,,
51,Ola Schreiber,2021-05-19,2,EXTC,3,33.33,,,,0.0,1.0,0.0,,,,,,
52,Ruby Davila,2021-05-19,2,EXTC,3,33.33,,,,0.0,1.0,0.0,,,,,,
53,Judith Shafer,2021-05-19,2,EXTC,3,0.0,,,,0.0,0.0,0.0,,,,,,
54,Kareen Rutledge,2021-05-19,2,EXTC,3,66.67,,,,1.0,0.0,1.0,,,,,,
55,Rex Taylor,2021-05-19,2,EXTC,3,33.33,,,,0.0,0.0,1.0,,,,,,
56,Joel King,2021-05-19,2,EXTC,3,66.67,,,,1.0,0.0,1.0,,,,,,
57,Trinidad Corcoran,2021-05-19,2,EXTC,3,66.67,,,,1.0,0.0,1.0,,,,,,
58,Johnathon West,2021-05-19,2,EXTC,3,33.33,,,,0.0,1.0,0.0,,,,,,
59,Robert Bradford,2021-05-19,2,EXTC,3,33.33,,,,1.0,0.0,0.0,,,,,,
60,Jessica Stephens,2021-05-19,2,EXTC,3,66.67,,,,0.0,1.0,1.0,,,,,,
1,Michael Malin,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
2,Susan Gladney,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,1.0,0.0,,,
3,Louis Elmore,2021-05-19,3,EXTC,3,0.0,,,,,,,0.0,0.0,0.0,,,
4,Ashley Beebe,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
5,Dana Krumm,2021-05-19,3,EXTC,3,100.0,,,,,,,1.0,1.0,1.0,,,
6,Rhonda Martin,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,0.0,1.0,,,
7,Mark Friend,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,0.0,1.0,,,
8,Amanda Hill,2021-05-19,3,EXTC,3,66.67,,,,,,,1.0,1.0,0.0,,,
9,Joey Sullivan,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
10,William Elias,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,1.0,0.0,,,
11,Dorothy Fanno,2021-05-19,3,EXTC,3,66.67,,,,,,,1.0,0.0,1.0,,,
12,Alfred Stone,2021-05-19,3,EXTC,3,66.67,,,,,,,1.0,1.0,0.0,,,
13,Donald Moore,2021-05-19,3,EXTC,3,66.67,,,,,,,1.0,1.0,0.0,,,
14,Robert Canon,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,0.0,1.0,,,
15,Amy Daley,2021-05-19,3,EXTC,3,66.67,,,,,,,0.0,1.0,1.0,,,
16,Barbara Phillips,2021-05-19,3,EXTC,3,66.67,,,,,,,1.0,1.0,0.0,,,
17,Steven Kaiser,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
18,Claudette Kollar,2021-05-19,3,EXTC,3,66.67,,,,,,,0.0,1.0,1.0,,,
19,Doris Alexander,2021-05-19,3,EXTC,3,66.67,,,,,,,1.0,0.0,1.0,,,
20,Donna Buchanan,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,1.0,0.0,,,
21,Larry Bush,2021-05-19,3,EXTC,3,0.0,,,,,,,0.0,0.0,0.0,,,
22,Dawn Stigall,2021-05-19,3,EXTC,3,0.0,,,,,,,0.0,0.0,0.0,,,
23,Susan Toland,2021-05-19,3,EXTC,3,100.0,,,,,,,1.0,1.0,1.0,,,
24,Jared Cunningham,2021-05-19,3,EXTC,3,66.67,,,,,,,1.0,1.0,0.0,,,
25,Ramon Runyan,2021-05-19,3,EXTC,3,66.67,,,,,,,0.0,1.0,1.0,,,
26,Ramon Wood,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,0.0,1.0,,,
27,Susan Matlock,2021-05-19,3,EXTC,3,100.0,,,,,,,1.0,1.0,1.0,,,
28,Dustin Harrison,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
29,Irvin Roberts,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,0.0,1.0,,,
30,Andre Allen,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,1.0,0.0,,,
31,Edward Lundgren,2021-05-19,3,EXTC,3,0.0,,,,,,,0.0,0.0,0.0,,,
32,Jon Walters,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,0.0,1.0,,,
33,Linda Mccray,2021-05-19,3,EXTC,3,66.67,,,,,,,0.0,1.0,1.0,,,
34,Ramona Hilbert,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
35,Elizabeth Leonard,2021-05-19,3,EXTC,3,66.67,,,,,,,0.0,1.0,1.0,,,
36,Billy Yodis,2021-05-19,3,EXTC,3,100.0,,,,,,,1.0,1.0,1.0,,,
37,Dora Wirtz,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
38,Mindy Policare,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
39,Meredith Brow,2021-05-19,3,EXTC,3,66.67,,,,,,,1.0,0.0,1.0,,,
40,Timothy Lisa,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,0.0,1.0,,,
41,Alberto Honeycutt,2021-05-19,3,EXTC,3,66.67,,,,,,,1.0,0.0,1.0,,,
42,Eric Rico,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,1.0,0.0,,,
43,Shannon Bahr,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,1.0,0.0,,,
44,Gary Rodriguez,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,1.0,0.0,,,
45,Jim Davis,2021-05-19,3,EXTC,3,100.0,,,,,,,1.0,1.0,1.0,,,
46,George Culver,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,1.0,0.0,,,
47,Matt Allen,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
48,Wade Heck,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
49,Sherry Harper,2021-05-19,3,EXTC,3,66.67,,,,,,,0.0,1.0,1.0,,,
50,Richard Rogers,2021-05-19,3,EXTC,3,66.67,,,,,,,1.0,0.0,1.0,,,
51,Joy Larson,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
52,Donald Wixon,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,1.0,0.0,,,
53,Zachary Lasure,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,0.0,1.0,,,
54,David Vaughan,2021-05-19,3,EXTC,3,66.67,,,,,,,0.0,1.0,1.0,,,
55,Michael Beach,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,0.0,1.0,,,
56,Leonel Herder,2021-05-19,3,EXTC,3,33.33,,,,,,,1.0,0.0,0.0,,,
57,Darrell Hobson,2021-05-19,3,EXTC,3,66.67,,,,,,,0.0,1.0,1.0,,,
58,Matt King,2021-05-19,3,EXTC,3,100.0,,,,,,,1.0,1.0,1.0,,,
59,Rick Beery,2021-05-19,3,EXTC,3,33.33,,,,,,,0.0,1.0,0.0,,,
60,Sam White,2021-05-19,3,EXTC,3,66.67,,,,,,,1.0,1.0,0.0,,,
1,Byron Wheeler,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
2,William Middleton,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,1.0,0.0,0.0
3,Kelly Slate,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,1.0,0.0,0.0
4,David Ellis,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,0.0,1.0
5,Bill Koenig,2021-05-19,4,EXTC,3,0.0,,,,,,,,,,0.0,0.0,0.0
6,Mary Thrill,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,1.0,0.0,0.0
7,Matthew Syphers,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
8,James Santiago,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
9,Sherry Walton,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,1.0,0.0,0.0
10,Ruben Nelson,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,0.0,1.0,1.0
11,Sarah Ewings,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,0.0,1.0
12,Jeannine Soldner,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
13,Nicholas Mcrae,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
14,Carter Locy,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
15,Mary Rodriguez,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,1.0,0.0,0.0
16,Pasquale Ferguson,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,0.0,1.0
17,Lacey James,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
18,Stephanie Riston,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
19,Amy Cheeks,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,0.0,1.0
20,Eddy Gibson,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
21,Violet Hoover,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
22,Teresa Cheung,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,0.0,1.0,1.0
23,Melanie Mahoney,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,0.0,1.0,1.0
24,Kenneth Williams,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
25,Dominique Mullen,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
26,Paula Earl,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,0.0,1.0,1.0
27,Quinton Lewin,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,0.0,1.0,1.0
28,Delores Moran,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
29,Jennifer Clevenger,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,1.0,0.0,0.0
30,Patricia Hart,2021-05-19,4,EXTC,3,100.0,,,,,,,,,,1.0,1.0,1.0
31,Jessica Clark,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
32,Letha Hoffman,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
33,Grace Solian,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
34,David Redden,2021-05-19,4,EXTC,3,0.0,,,,,,,,,,0.0,0.0,0.0
35,Jesus Wyatt,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,0.0,1.0
36,David Stewart,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,0.0,1.0,1.0
37,Susan Matthew,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
38,Brandon Kleist,2021-05-19,4,EXTC,3,100.0,,,,,,,,,,1.0,1.0,1.0
39,Ricky Villarreal,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,0.0,1.0
40,John Gilliard,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,0.0,1.0
41,Van Welsh,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,0.0,1.0
42,Amy French,2021-05-19,4,EXTC,3,0.0,,,,,,,,,,0.0,0.0,0.0
43,Rosemary Northrup,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,0.0,1.0
44,Adrienne Ashley,2021-05-19,4,EXTC,3,0.0,,,,,,,,,,0.0,0.0,0.0
45,Julie Ervin,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
46,Duane Sims,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
47,Ann Damian,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
48,Jan Hansen,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,0.0,1.0
49,Anne Martin,2021-05-19,4,EXTC,3,100.0,,,,,,,,,,1.0,1.0,1.0
50,Saundra Mccullough,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,0.0,1.0
51,Anna Swing,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,0.0,1.0
52,Eula Davis,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,0.0,1.0
53,Susan Medlar,2021-05-19,4,EXTC,3,100.0,,,,,,,,,,1.0,1.0,1.0
54,Heather Finnell,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
55,Bethany Sindorf,2021-05-19,4,EXTC,3,0.0,,,,,,,,,,0.0,0.0,0.0
56,Vivian Charles,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,1.0,0.0,0.0
57,Moses Smith,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,1.0,0.0,0.0
58,Elna Cowan,2021-05-19,4,EXTC,3,33.33,,,,,,,,,,0.0,1.0,0.0
59,Teresa Huntington,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,0.0,1.0,1.0
60,Sandra Payne,2021-05-19,4,EXTC,3,66.67,,,,,,,,,,1.0,1.0,0.0
1,Christopher Smith,2021-05-20,1,EXTC,3,33.33,1.0,0.0,0.0,,,,,,,,,
2,Lou Nero,2021-05-20,1,EXTC,3,33.33,1.0,0.0,0.0,,,,,,,,,
3,Vera Messina,2021-05-20,1,EXTC,3,66.67,1.0,0.0,1.0,,,,,,,,,
4,Merna Dore,2021-05-20,1,EXTC,3,66.67,1.0,0.0,1.0,,,,,,,,,
5,David Fairley,2021-05-20,1,EXTC,3,66.67,0.0,1.0,1.0,,,,,,,,,
6,Pamela Franco,2021-05-20,1,EXTC,3,33.33,0.0,0.0,1.0,,,,,,,,,
7,Randal Fenn,2021-05-20,1,EXTC,3,66.67,0.0,1.0,1.0,,,,,,,,,
8,John Medeiros,2021-05-20,1,EXTC,3,33.33,0.0,0.0,1.0,,,,,,,,,
9,Annie Locke,2021-05-20,1,EXTC,3,33.33,0.0,1.0,0.0,,,,,,,,,
10,Matthew Sutton,2021-05-20,1,EXTC,3,33.33,0.0,0.0,1.0,,,,,,,,,
11,Jeremy Davis,2021-05-20,1,EXTC,3,0.0,0.0,0.0,0.0,,,,,,,,,
