Enrolled_ID,Name,Date,Year,Branch,Total no.of Lec,Lec_Attended_Percentage,M1,CP,BEE,M3,SOM,THERMO,HT,DESIGN,MANU,MD,IE,PPE
6,Robert Belair,2021-06-01,1,MECH,3,100.0,1.0,1.0,1.0,,,,,,,,,
7,Lisa Vaughn,2021-06-01,1,MECH,3,66.67,1.0,0.0,1.0,,,,,,,,,
8,Carolyn Cambre,2021-06-01,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
9,Steve Marin,2021-06-01,1,MECH,3,66.67,1.0,0.0,1.0,,,,,,,,,
10,Juan Deal,2021-06-01,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
11,Carol Manor,2021-06-01,1,MECH,3,33.33,1.0,0.0,0.0,,,,,,,,,
12,Joseph Flanders,2021-06-01,1,MECH,3,33.33,1.0,0.0,0.0,,,,,,,,,
13,Victoria Taylor,2021-06-01,1,MECH,3,66.67,1.0,0.0,1.0,,,,,,,,,
14,Linda Puryear,2021-06-01,1,MECH,3,66.67,1.0,0.0,1.0,,,,,,,,,
15,Cesar Thomas,2021-06-01,1,MECH,3,66.67,1.0,1.0,0.0,,,,,,,,,
16,Angela Kelly,2021-06-01,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
17,Doris Costa,2021-06-01,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
18,Heather Brooks,2021-06-01,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
19,James Bird,2021-06-01,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
20,Jean Davis,2021-06-01,1,MECH,3,100.0,1.0,1.0,1.0,,,,,,,,,
21,Leslie Mode,2021-06-01,1,MECH,3,66.67,1.0,1.0,0.0,,,,,,,,,
22,Humberto Ales,2021-06-01,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
23,Geraldine Duncan,2021-06-01,1,MECH,3,66.67,1.0,1.0,0.0,,,,,,,,,
24,Teresa Bundy,2021-06-01,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
25,Kristen Westbrook,2021-06-01,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
26,Harry Kittell,2021-06-01,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
27,Nichole Mccain,2021-06-01,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
28,Kathleen Situ,2021-06-01,1,MECH,3,66.67,1.0,1.0,0.0,,,,,,,,,
29,Cindy Wedgeworth,2021-06-01,1,MECH,3,66.67,1.0,1.0,0.0,,,,,,,,,
30,Bernard Miller,2021-06-01,1,MECH,3,66.67,1.0,0.0,1.0,,,,,,,,,
31,Gloria Steele,2021-06-01,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
32,Karen Schneider,2021-06-01,1,MECH,3,66.67,1.0,1.0,0.0,,,,,,,,,
33,Robert Ware,2021-06-01,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
34,Larry Hendricks,2021-06-01,1,MECH,3,66.67,1.0,0.0,1.0,,,,,,,,,
35,Doris Mccarter,2021-06-01,1,MECH,3,66.67,1.0,1.0,0.0,,,,,,,,,
36,Sheryl Murdoch,2021-06-01,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
37,Philip Simon,2021-06-01,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
38,Paul Priem,2021-06-01,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
39,Debra Deutscher,2021-06-01,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
40,Peggy Bowlin,2021-06-01,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
41,Amanda Pakele,2021-06-01,1,MECH,3,66.67,1.0,1.0,0.0,,,,,,,,,
42,Kevin Williams,2021-06-01,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
43,Yvette Rivera,2021-06-01,1,MECH,3,33.33,1.0,0.0,0.0,,,,,,,,,
44,William Johnson,2021-06-01,1,MECH,3,100.0,1.0,1.0,1.0,,,,,,,,,
45,Christopher Asbill,2021-06-01,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
46,Lillian Bischoff,2021-06-01,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
47,Rochelle Lapp,2021-06-01,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
48,Richard Butler,2021-06-01,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
49,Leopoldo Mccoy,2021-06-01,1,MECH,3,66.67,1.0,0.0,1.0,,,,,,,,,
50,Mariela Skinnen,2021-06-01,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
51,Joe Derogatis,2021-06-01,1,MECH,3,33.33,1.0,0.0,0.0,,,,,,,,,
52,James Andrews,2021-06-01,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
53,Anthony Hamm,2021-06-01,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
54,Francine Swedlund,2021-06-01,1,MECH,3,100.0,1.0,1.0,1.0,,,,,,,,,
55,Sandra Poole,2021-06-01,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
56,Donald Wilson,2021-06-01,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
57,Erika Foley,2021-06-01,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
58,Mattie White,2021-06-01,1,MECH,3,33.33,1.0,0.0,0.0,,,,,,,,,
59,Justin Armijo,2021-06-01,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
60,Ella Mcclinton,2021-06-01,1,MECH,3,100.0,1.0,1.0,1.0,,,,,,,,,
1,Regina Widell,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
2,Beverly Ayers,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
3,Cole Murphy,2021-06-01,2,MECH,3,66.67,,,,1.0,1.0,0.0,,,,,,
4,Arline Johnson,2021-06-01,2,MECH,3,66.67,,,,1.0,1.0,0.0,,,,,,
5,Silvia Sonnier,2021-06-01,2,MECH,3,66.67,,,,0.0,1.0,1.0,,,,,,
6,Bryce Logan,2021-06-01,2,MECH,3,33.33,,,,1.0,0.0,0.0,,,,,,
7,Juan Herman,2021-06-01,2,MECH,3,66.67,,,,0.0,1.0,1.0,,,,,,
8,Greg Nork,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
9,Dorothea Delvalle,2021-06-01,2,MECH,3,66.67,,,,1.0,0.0,1.0,,,,,,
10,Gregoria Faines,2021-06-01,2,MECH,3,100.0,,,,1.0,1.0,1.0,,,,,,
11,Kevin Nathan,2021-06-01,2,MECH,3,66.67,,,,1.0,0.0,1.0,,,,,,
12,Johnny Lasalle,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
13,Julius Ripper,2021-06-01,2,MECH,3,0.0,,,,0.0,0.0,0.0,,,,,,
14,George Sebring,2021-06-01,2,MECH,3,66.67,,,,1.0,0.0,1.0,,,,,,
15,Michael Sanders,2021-06-01,2,MECH,3,66.67,,,,1.0,0.0,1.0,,,,,,
16,Janey Brown,2021-06-01,2,MECH,3,33.33,,,,1.0,0.0,0.0,,,,,,
17,Sybil Edgerly,2021-06-01,2,MECH,3,33.33,,,,1.0,0.0,0.0,,,,,,
18,Andrew Sharp,2021-06-01,2,MECH,3,0.0,,,,0.0,0.0,0.0,,,,,,
19,Heather Rogers,2021-06-01,2,MECH,3,100.0,,,,1.0,1.0,1.0,,,,,,
20,Doug Trujillo,2021-06-01,2,MECH,3,33.33,,,,1.0,0.0,0.0,,,,,,
21,Bryan Washington,2021-06-01,2,MECH,3,66.67,,,,1.0,0.0,1.0,,,,,,
22,Kevin Hong,2021-06-01,2,MECH,3,0.0,,,,0.0,0.0,0.0,,,,,,
23,Sara Mcleod,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
24,Eddy Perez,2021-06-01,2,MECH,3,33.33,,,,0.0,1.0,0.0,,,,,,
25,Willie Schulze,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
26,Carol Deibert,2021-06-01,2,MECH,3,66.67,,,,1.0,1.0,0.0,,,,,,
27,Lauren Peltier,2021-06-01,2,MECH,3,66.67,,,,1.0,1.0,0.0,,,,,,
28,Sarah Griffin,2021-06-01,2,MECH,3,100.0,,,,1.0,1.0,1.0,,,,,,
29,Adrienne Porath,2021-06-01,2,MECH,3,66.67,,,,1.0,0.0,1.0,,,,,,
30,Nicholas Berland,2021-06-01,2,MECH,3,66.67,,,,0.0,1.0,1.0,,,,,,
31,Mary Goldsmith,2021-06-01,2,MECH,3,33.33,,,,1.0,0.0,0.0,,,,,,
32,Martina Ospina,2021-06-01,2,MECH,3,33.33,,,,0.0,1.0,0.0,,,,,,
33,Maria Marchetti,2021-06-01,2,MECH,3,33.33,,,,1.0,0.0,0.0,,,,,,
34,Chandra Israel,2021-06-01,2,MECH,3,66.67,,,,0.0,1.0,1.0,,,,,,
35,Chad Plaisted,2021-06-01,2,MECH,3,0.0,,,,0.0,0.0,0.0,,,,,,
36,Mavis Lempke,2021-06-01,2,MECH,3,66.67,,,,1.0,1.0,0.0,,,,,,
37,Nicholas Frix,2021-06-01,2,MECH,3,66.67,,,,0.0,1.0,1.0,,,,,,
38,Shirley Thornton,2021-06-01,2,MECH,3,66.67,,,,0.0,1.0,1.0,,,,,,
39,Margie Hagen,2021-06-01,2,MECH,3,66.67,,,,1.0,1.0,0.0,,,,,,
40,Karen Moore,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
41,Brian Mccrea,2021-06-01,2,MECH,3,33.33,,,,0.0,1.0,0.0,,,,,,
42,James Rivas,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
43,Helen Brooks,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
44,Armando Toomey,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
45,Sebastian Alvarado,2021-06-01,2,MECH,3,66.67,,,,0.0,1.0,1.0,,,,,,
46,Joyce Giron,2021-06-01,2,MECH,3,66.67,,,,0.0,1.0,1.0,,,,,,
47,Maricruz Bell,2021-06-01,2,MECH,3,66.67,,,,1.0,0.0,1.0,,,,,,
48,Raymond Bray,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
49,John Hurst,2021-06-01,2,MECH,3,33.33,,,,1.0,0.0,0.0,,,,,,
50,Michael Bublitz,2021-06-01,2,MECH,3,66.67,,,,1.0,0.0,1.0,,,,,,
51,George Madruga,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
52,Michael Green,2021-06-01,2,MECH,3,66.67,,,,1.0,0.0,1.0,,,,,,
53,Charlotte Coleson,2021-06-01,2,MECH,3,33.33,,,,0.0,1.0,0.0,,,,,,
54,Karen Pemberton,2021-06-01,2,MECH,3,33.33,,,,1.0,0.0,0.0,,,,,,
55,Ana Ross,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
56,Betty Rocha,2021-06-01,2,MECH,3,66.67,,,,1.0,0.0,1.0,,,,,,
57,Jennifer Wilkins,2021-06-01,2,MECH,3,0.0,,,,0.0,0.0,0.0,,,,,,
58,Sheri Lawrence,2021-06-01,2,MECH,3,66.67,,,,0.0,1.0,1.0,,,,,,
59,David Manthe,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
60,Hugh Moore,2021-06-01,2,MECH,3,33.33,,,,0.0,0.0,1.0,,,,,,
1,Barbara Washington,2021-06-01,3,MECH,3,66.67,,,,,,,0.0,1.0,1.0,,,
2,Curtis Guerin,2021-06-01,3,MECH,3,0.0,,,,,,,0.0,0.0,0.0,,,
3,Jeremy Ferguson,2021-06-01,3,MECH,3,33.33,,,,,,,1.0,0.0,0.0,,,
4,Amy Lemmon,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,1.0,0.0,,,
5,Deborah Castro,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,0.0,1.0,,,
6,Valerie Norman,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,1.0,0.0,,,
7,Steve Keith,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,1.0,0.0,,,
8,Vallie Barriere,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,0.0,1.0,,,
9,Richard Myers,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,1.0,0.0,,,
10,Evelyn Carney,2021-06-01,3,MECH,3,0.0,,,,,,,0.0,0.0,0.0,,,
11,Nicole Rodriguez,2021-06-01,3,MECH,3,100.0,,,,,,,1.0,1.0,1.0,,,
12,Stephanie Wright,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,0.0,1.0,,,
13,Helen Beasley,2021-06-01,3,MECH,3,100.0,,,,,,,1.0,1.0,1.0,,,
14,John Ruel,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,1.0,0.0,,,
15,Andrew Johnson,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,0.0,1.0,,,
16,Margaret Small,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,1.0,0.0,,,
17,Lewis Yetsko,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,1.0,0.0,,,
18,Oscar Pendleton,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,0.0,1.0,,,
19,John Born,2021-06-01,3,MECH,3,0.0,,,,,,,0.0,0.0,0.0,,,
20,Larry Austin,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,0.0,1.0,,,
21,Richard Seaton,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,1.0,0.0,,,
22,Carey Huddleston,2021-06-01,3,MECH,3,33.33,,,,,,,1.0,0.0,0.0,,,
23,Joseph Weiner,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,1.0,0.0,,,
24,Adrian Mahoney,2021-06-01,3,MECH,3,0.0,,,,,,,0.0,0.0,0.0,,,
25,Jane Jacobson,2021-06-01,3,MECH,3,66.67,,,,,,,0.0,1.0,1.0,,,
26,Karen Martin,2021-06-01,3,MECH,3,100.0,,,,,,,1.0,1.0,1.0,,,
27,Bryan Brannen,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,0.0,1.0,,,
28,Debbie Flanagan,2021-06-01,3,MECH,3,33.33,,,,,,,1.0,0.0,0.0,,,
29,Sylvia Mallon,2021-06-01,3,MECH,3,33.33,,,,,,,1.0,0.0,0.0,,,
30,Stacy Tackett,2021-06-01,3,MECH,3,0.0,,,,,,,0.0,0.0,0.0,,,
31,Raymond Gonzales,2021-06-01,3,MECH,3,66.67,,,,,,,0.0,1.0,1.0,,,
32,Terry Mattis,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,0.0,1.0,,,
33,Mildred Davison,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,0.0,1.0,,,
34,John Palmese,2021-06-01,3,MECH,3,100.0,,,,,,,1.0,1.0,1.0,,,
35,Deborah Sharma,2021-06-01,3,MECH,3,0.0,,,,,,,0.0,0.0,0.0,,,
36,Mary Myrick,2021-06-01,3,MECH,3,0.0,,,,,,,0.0,0.0,0.0,,,
37,Mary Krell,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,1.0,0.0,,,
38,Larry Valdes,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,0.0,1.0,,,
39,Shawn Wilson,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,0.0,1.0,,,
40,Brenda Raines,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,1.0,0.0,,,
41,Delores Webb,2021-06-01,3,MECH,3,66.67,,,,,,,0.0,1.0,1.0,,,
42,Nathan Batres,2021-06-01,3,MECH,3,33.33,,,,,,,1.0,0.0,0.0,,,
43,Jude Nielsen,2021-06-01,3,MECH,3,0.0,,,,,,,0.0,0.0,0.0,,,
44,Grace Bucher,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,0.0,1.0,,,
45,Libby Colon,2021-06-01,3,MECH,3,100.0,,,,,,,1.0,1.0,1.0,,,
46,Sharon Martinez,2021-06-01,3,MECH,3,100.0,,,,,,,1.0,1.0,1.0,,,
47,Margaret Batton,2021-06-01,3,MECH,3,66.67,,,,,,,0.0,1.0,1.0,,,
48,Emmett Woolsey,2021-06-01,3,MECH,3,100.0,,,,,,,1.0,1.0,1.0,,,
49,Roger Evans,2021-06-01,3,MECH,3,100.0,,,,,,,1.0,1.0,1.0,,,
50,Jeremy Koontz,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,0.0,1.0,,,
51,Jessie Strebe,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,1.0,0.0,,,
52,Tamra Miller,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,1.0,0.0,,,
53,Ida West,2021-06-01,3,MECH,3,33.33,,,,,,,1.0,0.0,0.0,,,
54,Cynthia Taylor,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,0.0,1.0,,,
55,Melvin Casady,2021-06-01,3,MECH,3,33.33,,,,,,,0.0,1.0,0.0,,,
56,Douglas Hereford,2021-06-01,3,MECH,3,0.0,,,,,,,0.0,0.0,0.0,,,
57,Joyce Ross,2021-06-01,3,MECH,3,66.67,,,,,,,0.0,1.0,1.0,,,
58,Yolanda Hill,2021-06-01,3,MECH,3,0.0,,,,,,,0.0,0.0,0.0,,,
59,Donna Bailey,2021-06-01,3,MECH,3,0.0,,,,,,,0.0,0.0,0.0,,,
60,Jason Bell,2021-06-01,3,MECH,3,66.67,,,,,,,1.0,1.0,0.0,,,
1,Dennis Powell,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,1.0,0.0
2,Valerie Bliler,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,0.0,1.0
3,Sharon Perritt,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,1.0,0.0
4,Matthew Davis,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,0.0,1.0
5,Kathleen Serrell,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,0.0,1.0
6,James Baez,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
7,Abraham Gritton,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,0.0,1.0
8,Theodore Henricks,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,0.0,1.0
9,Todd Coleman,2021-06-01,4,MECH,3,0.0,,,,,,,,,,0.0,0.0,0.0
10,Richard Beard,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,1.0,0.0
11,Wanda Corwin,2021-06-01,4,MECH,3,100.0,,,,,,,,,,1.0,1.0,1.0
12,Jeremy Chism,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,0.0,1.0
13,Laverne Bolla,2021-06-01,4,MECH,3,100.0,,,,,,,,,,1.0,1.0,1.0
14,Jerry Thomas,2021-06-01,4,MECH,3,66.67,,,,,,,,,,0.0,1.0,1.0
15,Tambra Egan,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,1.0,0.0
16,Sally Johnson,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,1.0,0.0
17,Jason Gordon,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
18,Raymond Backstrom,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,0.0,1.0
19,Gerda Rodriquez,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
20,Vivian Heinecke,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
21,Harry Gray,2021-06-01,4,MECH,3,66.67,,,,,,,,,,0.0,1.0,1.0
22,Manuel Workman,2021-06-01,4,MECH,3,66.67,,,,,,,,,,0.0,1.0,1.0
23,Carlos Russell,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
24,Richard Clark,2021-06-01,4,MECH,3,66.67,,,,,,,,,,0.0,1.0,1.0
25,Melissa Zobel,2021-06-01,4,MECH,3,66.67,,,,,,,,,,0.0,1.0,1.0
26,Tiffany Watkins,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,1.0,0.0
27,Paul Regalado,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,1.0,0.0
28,Ross Bock,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
29,Corey Lancaster,2021-06-01,4,MECH,3,0.0,,,,,,,,,,0.0,0.0,0.0
30,Winifred Rogers,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,0.0,1.0
31,Natasha Oliver,2021-06-01,4,MECH,3,100.0,,,,,,,,,,1.0,1.0,1.0
32,Jeremy Goad,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
33,Raymond Mcgruder,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,1.0,0.0
34,Mary Caro,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,0.0,1.0
35,Helen Anderson,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
36,Diane Thompson,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
37,Ernest Helsel,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
38,Stephanie Clearwater,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,1.0,0.0
39,James Phillips,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,0.0,1.0
40,Edward Brown,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,0.0,1.0
41,Sean Jensen,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
42,Christine Fentress,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
43,Delores Rice,2021-06-01,4,MECH,3,100.0,,,,,,,,,,1.0,1.0,1.0
44,Lori Passmore,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,0.0,1.0
45,David Brooks,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,1.0,0.0
46,Sharilyn Mcdonald,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,1.0,0.0
47,Tyrone Reager,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,0.0,1.0
48,Janet Smith,2021-06-01,4,MECH,3,66.67,,,,,,,,,,0.0,1.0,1.0
49,Edward Stanley,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,0.0,1.0
50,Edward Boehm,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,1.0,0.0
51,Karen Mcgowan,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,0.0,1.0
52,William Golden,2021-06-01,4,MECH,3,66.67,,,,,,,,,,0.0,1.0,1.0
53,John Byrom,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,0.0,1.0
54,Jeffrey Richmond,2021-06-01,4,MECH,3,33.33,,,,,,,,,,0.0,1.0,0.0
55,Annalee Conklin,2021-06-01,4,MECH,3,100.0,,,,,,,,,,1.0,1.0,1.0
56,Bob Staab,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,1.0,0.0
57,Joseph Klein,2021-06-01,4,MECH,3,33.33,,,,,,,,,,1.0,0.0,0.0
58,Randal Keams,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,1.0,0.0
59,Christina Serna,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,1.0,0.0
60,Hee Osgood,2021-06-01,4,MECH,3,66.67,,,,,,,,,,1.0,0.0,1.0
1,Bernice Compton,2021-06-02,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
2,Richard Welch,2021-06-02,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
3,Carolyn Morton,2021-06-02,1,MECH,3,66.67,1.0,0.0,1.0,,,,,,,,,
4,Kay Caraballo,2021-06-02,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
5,Ray Hatton,2021-06-02,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
6,Robert Belair,2021-06-02,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
7,Lisa Vaughn,2021-06-02,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
8,Carolyn Cambre,2021-06-02,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
9,Steve Marin,2021-06-02,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
10,Juan Deal,2021-06-02,1,MECH,3,33.33,1.0,0.0,0.0,,,,,,,,,
11,Carol Manor,2021-06-02,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
12,Joseph Flanders,2021-06-02,1,MECH,3,66.67,1.0,1.0,0.0,,,,,,,,,
13,Victoria Taylor,2021-06-02,1,MECH,3,100.0,1.0,1.0,1.0,,,,,,,,,
14,Linda Puryear,2021-06-02,1,MECH,3,66.67,1.0,0.0,1.0,,,,,,,,,
15,Cesar Thomas,2021-06-02,1,MECH,3,100.0,1.0,1.0,1.0,,,,,,,,,
16,Angela Kelly,2021-06-02,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
17,Doris Costa,2021-06-02,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
18,Heather Brooks,2021-06-02,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
19,James Bird,2021-06-02,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
20,Jean Davis,2021-06-02,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
21,Leslie Mode,2021-06-02,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
22,Humberto Ales,2021-06-02,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
23,Geraldine Duncan,2021-06-02,1,MECH,3,66.67,1.0,1.0,0.0,,,,,,,,,
24,Teresa Bundy,2021-06-02,1,MECH,3,33.33,1.0,0.0,0.0,,,,,,,,,
25,Kristen Westbrook,2021-06-02,1,MECH,3,33.33,0.0,0.0,1.0,,,,,,,,,
26,Harry Kittell,2021-06-02,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
27,Nichole Mccain,2021-06-02,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
28,Kathleen Situ,2021-06-02,1,MECH,3,66.67,1.0,0.0,1.0,,,,,,,,,
29,Cindy Wedgeworth,2021-06-02,1,MECH,3,33.33,1.0,0.0,0.0,,,,,,,,,
30,Bernard Miller,2021-06-02,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
31,Gloria Steele,2021-06-02,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
32,Karen Schneider,2021-06-02,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
33,Robert Ware,2021-06-02,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
34,Larry Hendricks,2021-06-02,1,MECH,3,33.33,1.0,0.0,0.0,,,,,,,,,
35,Doris Mccarter,2021-06-02,1,MECH,3,33.33,1.0,0.0,0.0,,,,,,,,,
36,Sheryl Murdoch,2021-06-02,1,MECH,3,66.67,0.0,1.0,1.0,,,,,,,,,
37,Philip Simon,2021-06-02,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
38,Paul Priem,2021-06-02,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
39,Debra Deutscher,2021-06-02,1,MECH,3,33.33,0.0,1.0,0.0,,,,,,,,,
40,Peggy Bowlin,2021-06-02,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
41,Amanda Pakele,2021-06-02,1,MECH,3,0.0,0.0,0.0,0.0,,,,,,,,,
